hotel_name,location,star_rating,review_rating,number_of_reviews,price,city,country,channel_hotel_id,channel_name
OYO 472 Hotel Asyra,Makassar,2.0,6.3,117 reviews,33862,Makassar,Indonesia,472981,booking
OYO 1301 Hotel Grand Citra,Makassar,2.0,8.5,48 reviews,39046,Makassar,Indonesia,2970277,booking
Capital O 1279 Hotel Grand Celino Makassar,Makassar,3.0,7.7,83 reviews,62410,Makassar,Indonesia,416756,booking
OYO 637 Hotel Yasmin,Makassar,2.0,7.2,82 reviews,36102,Makassar,Indonesia,340186,booking
RedDoorz Plus near Sultan Hasanuddin Airport,Makassar,3.0,7.0,53 reviews,65612,Makassar,Indonesia,3624909,booking
OYO 308 Grand Pacifik Hotel,Makassar,2.0,7.5,25 reviews,34949,Makassar,Indonesia,1225430,booking
OYO 1990 Pondok Ripuji,Makassar,2.0,8.4,3 reviews,28448,Makassar,Indonesia,5764942,booking
RedDoorz Plus @ Boulevard Panakkukang,Makassar,3.0,8.5,17 reviews,49979,Makassar,Indonesia,4735144,booking
RedDoorz Plus @ Otista Garut,Garut,2.0,7.1,17 reviews,50914,Garut,Indonesia,5002928,booking
OYO 635 Lynt Hotel,Makassar,2.0,6.6,66 reviews,34955,Makassar,Indonesia,1041920,booking
OYO 1314 Wijaya Inn,Makassar,2.0,nan,nan,47685,Makassar,Indonesia,5440129,booking
OYO 2703 Hotel Transit 1,Makassar,2.0,nan,nan,34837,Makassar,Indonesia,6025873,booking
OYO 1906 Zhafira Residence,Makassar,2.0,7.7,3 reviews,27279,Makassar,Indonesia,5770680,booking
SPOT ON 1968 Grand Azizah,Makassar,2.0,nan,nan,40872,Makassar,Indonesia,5765879,booking
RedDoorz Plus @ Panakkukang Makassar 2,Makassar,nan,nan,nan,67213,Makassar,Indonesia,6288712,booking
RedDoorz Syariah near MTC Karebosi,Makassar,nan,9.0,5 reviews,35183,Makassar,Indonesia,5493182,booking
OYO 3166 Witte Steen Residence,Makassar,2.0,nan,nan,32465,Makassar,Indonesia,6275322,booking
OYO 2552 Hotel Permata,Makassar,2.0,6.2,4 reviews,46669,Makassar,Indonesia,470319,booking
Capital O 2009 Hotel Charisma Marine,Makassar,3.0,nan,nan,33685,Makassar,Indonesia,445100,booking
OYO 1075 Rumah Indah Losari Inn,Makassar,2.0,7.5,10 reviews,24902,Makassar,Indonesia,5277540,booking
OYO 3259 Black Orange Residence,Makassar,2.0,nan,nan,28012,Makassar,Indonesia,6303694,booking
OYO 3108 Gunung Mas Hotel & Spa,Makassar,2.0,nan,nan,32305,Makassar,Indonesia,6187143,booking
RedDoorz Syariah @ Batua Raya,Makassar,nan,nan,nan,72529,Makassar,Indonesia,5764918,booking
OYO 2849 Almira Residence,Makassar,2.0,nan,nan,33702,Makassar,Indonesia,6026290,booking
Reddoorz near Makassar Town Square 2,Makassar,nan,7.2,7 reviews,91874,Makassar,Indonesia,5500012,booking
OYO 3157 Grand City Inn,Makassar,2.0,nan,nan,38224,Makassar,Indonesia,3846095,booking
Collection O 19 Grand Malebu Makassar,Makassar,3.0,7.4,4 reviews,52207,Makassar,Indonesia,2758796,booking
SPOT ON 2214 Wisma Jampea,Makassar,2.0,8.0,5 reviews,25183,Makassar,Indonesia,2651479,booking
OYO 1633 Hotel Darma Nusantara 3,Makassar,2.0,8.1,26 reviews,30582,Makassar,Indonesia,5651210,booking
OYO 317 New Legend Hotel,Makassar,2.0,7.8,180 reviews,29920,Makassar,Indonesia,359519,booking
OYO 1560 Capital Hotel,Makassar,2.0,8.3,3 reviews,41160,Makassar,Indonesia,1077823,booking
OYO 500 Nilam Residence,Makassar,2.0,6.2,10 reviews,25685,Makassar,Indonesia,4735127,booking
OYO 1527 Hotel Barkah,Makassar,2.0,9.8,73 reviews,37832,Makassar,Indonesia,5553801,booking
OYO 1935 Hotel Diamond Inn Makassar,Makassar,2.0,9.0,15 reviews,25900,Makassar,Indonesia,5761835,booking
OYO 2704 Hotel Transit 2,Makassar,2.0,5.4,7 reviews,29419,Makassar,Indonesia,6025877,booking
SPOT ON 2742 R5 Residence,Makassar,2.0,nan,nan,29577,Makassar,Indonesia,6044836,booking
RedDoorz @ Pettarani Square,Makassar,nan,nan,nan,50104,Makassar,Indonesia,5045125,booking
RedDoorz Syariah near Jalan Somba Opu,Makassar,nan,nan,nan,137482,Makassar,Indonesia,5009328,booking
SPOT ON 2847 Anggrek Residence,Makassar,2.0,nan,nan,29516,Makassar,Indonesia,6030528,booking
OYO 2595 Hotel Jinan Makassar,Makassar,2.0,nan,nan,28274,Makassar,Indonesia,6009473,booking
SPOT ON 3228 Kost Ham,Makassar,2.0,nan,nan,101971,Makassar,Indonesia,6292680,booking
RedDoorz Plus near Karebosi Area 3,Makassar,3.0,nan,nan,305515,Makassar,Indonesia,5414855,booking
RedDoorz @ Pengayoman Panakkukang 2,Makassar,nan,8.1,4 reviews,44758,Makassar,Indonesia,5009348,booking
OYO 2291 Hotel Bahagia,Makassar,2.0,nan,nan,34788,Makassar,Indonesia,404311,booking
OYO 3469 Bontotangnga Residence,Makassar,2.0,nan,nan,58036,Makassar,Indonesia,6382926,booking
OYO 3139 Naya Residence Syariah,Makassar,2.0,nan,nan,36607,Makassar,Indonesia,6187157,booking
RedDoorz Syariah @ Hotel Semarang Batulicin,Batulicin,nan,nan,nan,305515,Kalimantan,Indonesia,5806396,booking
RedDoorz Plus near Universitas Negeri Makassar 2,Makassar,3.0,7.2,4 reviews,70672,Makassar,Indonesia,5103387,booking
RedDoorz Syariah near Ramayana Mall Tarakan,Tarakan,nan,8.0,5 reviews,49055,Kalimantan,Indonesia,5393052,booking
OYO 2882 Borneo Residence,Palangkaraya,2.0,nan,nan,46892,Kalimantan,Indonesia,6026320,booking
RedDoorz near IAIN Palangkaraya,Palangkaraya,2.0,nan,nan,75880,Kalimantan,Indonesia,4441192,booking
Capital O 1083 Hotel Grand Kartika,Samarinda,2.0,8.2,6 reviews,120799,Kalimantan,Indonesia,1317847,booking
OYO 2038 Jasmine Guest House Balikpapan,Balikpapan,2.0,8.0,7 reviews,34916,Kalimantan,Indonesia,5792749,booking
RedDoorz Syariah Plus @ Banjarbaru 2,Banjarbaru,2.0,7.6,17 reviews,44459,Kalimantan,Indonesia,1578923,booking
OYO 899 Gold Line Residence,Pontianak,2.0,7.6,5 reviews,59023,Kalimantan,Indonesia,4811900,booking
OYO 2731 MIM Residence Syariah,Balikpapan,2.0,nan,nan,34413,Kalimantan,Indonesia,6025848,booking
OYO 2193 Mama's House,Balikpapan,2.0,nan,nan,40029,Kalimantan,Indonesia,5854204,booking
OYO 850 Lapan Lapan,Banjarmasin,2.0,7.6,5 reviews,45983,Kalimantan,Indonesia,3854061,booking
OYO 3243 3 Be Garden Hotel,Penajam,2.0,nan,nan,40004,Kalimantan,Indonesia,6294166,booking
OYO 663 Hotel Sejati,Balikpapan,2.0,7.7,21 reviews,64852,Kalimantan,Indonesia,711199,booking
OYO 1989 Hotel Pelangi Harapan,Samarinda,2.0,nan,nan,36077,Kalimantan,Indonesia,5792776,booking
OYO 3304 Garuda Residence,Banjarbaru,2.0,nan,nan,33195,Kalimantan,Indonesia,6303749,booking
RedDoorz @ H. Agus Salim Street,Pontianak,2.0,5.3,3 reviews,51874,Kalimantan,Indonesia,5815722,booking
OYO 1745 Guest House Nur Aziziah 2,Balikpapan,2.0,5.6,4 reviews,28055,Kalimantan,Indonesia,5660798,booking
SPOT ON 2729 Marzan Syariah Residence,Balikpapan,2.0,nan,nan,34068,Kalimantan,Indonesia,6019455,booking
OYO 2692 Penginapan Mba Ros,Banjarbaru,2.0,nan,nan,35294,Kalimantan,Indonesia,6025962,booking
RedDoorz near RSUD Dr. Abdul Aziz,Singkawang,nan,nan,nan,53603,Kalimantan,Indonesia,5703884,booking
Capital O 949 Royal Park Hotel,Samarinda,3.0,7.9,35 reviews,91533,Kalimantan,Indonesia,2177104,booking
OYO 2343 Winolanto Guest House,Balikpapan,2.0,nan,nan,34583,Kalimantan,Indonesia,5926138,booking
RedDoorz near Samarinda Square,Samarinda,1.0,6.9,10 reviews,58689,Kalimantan,Indonesia,4673238,booking
OYO 1020 Pelita Residence,Balikpapan,2.0,7.5,4 reviews,57931,Kalimantan,Indonesia,3853939,booking
OYO 2904 Hotel Yayang Syariah,Balikpapan,2.0,nan,nan,30260,Kalimantan,Indonesia,6105053,booking
RedDoorz Plus @ Hotel Segiri Tarakan,Tarakan,3.0,6.8,3 reviews,86490,Kalimantan,Indonesia,5943721,booking
Capital O O3274 Mentaya Inn,Banjarmasin,3.0,nan,nan,83227,Kalimantan,Indonesia,6298497,booking
OYO 3344 Kanca Hotel,Banjarmasin,2.0,nan,nan,43833,Kalimantan,Indonesia,6378375,booking
RedDoorz Syariah near Bundaran Joeang,Palangkaraya,nan,nan,nan,69772,Kalimantan,Indonesia,5728609,booking
RedDoorz near Universitas Muhammadiyah Palangkaraya,Palangkaraya,2.0,nan,nan,106442,Kalimantan,Indonesia,4441326,booking
Capital O 2437 Garuda Hotel,Pontianak,3.0,8.4,49 reviews,79809,Kalimantan,Indonesia,421352,booking
OYO 3131 Sayang Residence,Makassar,2.0,nan,nan,35106,Makassar,Indonesia,6187155,booking
OYO 2301 Hocky Residence,Banjarmasin,2.0,nan,nan,28045,Kalimantan,Indonesia,5898170,booking
OYO 2187 Hm Guest House,Pontianak,2.0,nan,nan,51116,Kalimantan,Indonesia,5844727,booking
RedDoorz near Universitas Muhammadiyah Makassar,Makassar,2.0,7.8,6 reviews,37701,Makassar,Indonesia,5009376,booking
RedDoorz Plus @ Karebosi Area 2,Makassar,1.0,7.5,10 reviews,55292,Makassar,Indonesia,4352541,booking
RedDoorz Plus near Pantai Losari,Makassar,3.0,7.7,69 reviews,47818,Makassar,Indonesia,3029239,booking
RedDoorz Syariah near Pantai Losari 3,Makassar,nan,6.5,9 reviews,68924,Makassar,Indonesia,5083878,booking
RedDoorz Plus @ Grand Populer Hotel,Makassar,3.0,7.2,84 reviews,47440,Makassar,Indonesia,3029182,booking
Reddoorz Plus near Makassar Town Square,Makassar,3.0,7.8,87 reviews,64097,Makassar,Indonesia,3624847,booking
KoolKoost Syariah @ MT Haryono Street Balikpapan,Balikpapan,nan,nan,nan,91797,Kalimantan,Indonesia,5805855,booking
OYO 834 ALLETHA Residence 1,Balikpapan,2.0,nan,nan,188859,Kalimantan,Indonesia,5057473,booking
OYO 3172 Pondok Dian Minasa Upa,Makassar,2.0,nan,nan,104453,Makassar,Indonesia,6280322,booking
OYO 2879 Pondok Bunda,Banjarmasin,2.0,nan,nan,43662,Kalimantan,Indonesia,6026311,booking
RedDoorz Plus near Syamsudin Noor Airport 3,Banjarbaru,nan,8.0,3 reviews,185971,Kalimantan,Indonesia,5388388,booking
RedDoorz Plus @ Hotel Surya Batulicin,Batulicin,3.0,nan,nan,53999,Kalimantan,Indonesia,5806589,booking
OYO 2524 Royal Borneo Guesthouse,Banjarmasin,2.0,nan,nan,49412,Kalimantan,Indonesia,5966102,booking
RedDoorz Syariah near Q Mall Banjarbaru,Martapura,nan,nan,nan,40748,Kalimantan,Indonesia,4573959,booking
Capital O 1822 Wahana Inn,Singkawang,2.0,nan,nan,107955,Kalimantan,Indonesia,706685,booking
RedDoorz Syariah near Museum Lambung Mangkurat 2,Banjarbaru,nan,nan,nan,54278,Kalimantan,Indonesia,5136931,booking
RedDoorz near Taman Bekapai,Balikpapan,nan,8.9,35 reviews,95927,Kalimantan,Indonesia,3848948,booking
OYO 2197 Pulau Laut Guest House,Banjarmasin,2.0,7.5,4 reviews,39544,Kalimantan,Indonesia,5844715,booking
RedDoorz Syariah near RSU Suaka Insan,Banjarmasin,1.0,9.5,5 reviews,43440,Kalimantan,Indonesia,4596170,booking
RedDoorz near Terminal Batu Ampar,Balikpapan,nan,7.0,18 reviews,71246,Kalimantan,Indonesia,4028024,booking
RedDoorz near Sepinggan Airport Balikpapan 2,Balikpapan,nan,nan,nan,64051,Kalimantan,Indonesia,4786896,booking
RedDoorz near Taman Bekapai 2,Klandasan Kecil,nan,nan,nan,76329,Kalimantan,Indonesia,4674101,booking
OYO 1034 Pondok Mulia Residence,Balikpapan,2.0,8.0,6 reviews,38315,Kalimantan,Indonesia,5282345,booking
OYO 3189 Hsp Residence,Samarinda,2.0,nan,nan,104394,Kalimantan,Indonesia,6298487,booking
RedDoorz near Living Plaza Balikpapan 2,Balikpapan,nan,nan,nan,56100,Kalimantan,Indonesia,5609165,booking
OYO 901 Abdi Praja Residence,Balikpapan,2.0,nan,nan,66609,Kalimantan,Indonesia,4470475,booking
OYO 2886 Her Mandiri Guest House,Balikpapan,2.0,nan,nan,37557,Kalimantan,Indonesia,6026324,booking
OYO 3366 Ersha Hotel,Banjarmasin,2.0,nan,nan,37104,Kalimantan,Indonesia,6378376,booking
RedDoorz Syariah near Ayani Mega Mall Pontianak,Pontianak,nan,6.5,14 reviews,43307,Kalimantan,Indonesia,4702223,booking
OYO 2872 Garuda Guest House,Banjarmasin,2.0,nan,nan,39797,Kalimantan,Indonesia,6026314,booking
OYO 639 Hotel Harapan,Makassar,2.0,nan,nan,53766,Makassar,Indonesia,4796439,booking
OYO 1631 Aristo Home,Makassar,2.0,nan,nan,39488,Makassar,Indonesia,4098016,booking
CAPITAL O 3380 Erin Int Hotel,Makassar,3.0,nan,nan,62668,Makassar,Indonesia,6378137,booking
OYO Flagship 483 Tamansari Panoramic Bandung,"Buahbatu, Bandung",3.0,8.5,327 reviews,56152,Bandung,Indonesia,4693625,booking
Collection O 22 Hotel Pasar Baru Heritage,"Sumurbandung, Bandung",2.0,8.3,125 reviews,54214,Bandung,Indonesia,5990187,booking
OYO 295 Grha Ciumbuleuit Residence,"Ciumbuleuit, Bandung",2.0,8.3,261 reviews,102621,Bandung,Indonesia,368806,booking
Capital O 3270 Hotel Arimbi Baru Dewi Sartika,"Regol, Bandung",3.0,nan,nan,37910,Bandung,Indonesia,6292685,booking
OYO 226 LJ hotel,"Lengkong, Bandung",2.0,7.9,424 reviews,44177,Bandung,Indonesia,4299404,booking
Capital O 1044 Diemdi Hotel,"Kiaracondong, Bandung",3.0,8.1,34 reviews,42802,Bandung,Indonesia,5788822,booking
OYO 2265 Bunga Bakung Residence,"Sukajadi, Bandung",2.0,7.7,6 reviews,28893,Bandung,Indonesia,6000394,booking
RedDoorz @ Malabar Street,"Batununggal, Bandung",nan,7.8,77 reviews,43513,Bandung,Indonesia,4194843,booking
OYO 495 D'Papaya Garden,"Batununggal, Bandung",2.0,8.7,176 reviews,28219,Bandung,Indonesia,4787135,booking
RedDoorz Plus @ Dago Pojok 3,"Dago, Bandung",3.0,7.5,61 reviews,41885,Bandung,Indonesia,4880426,booking
SPOT ON 2054 Hotel Arimbi 3,"Ciroyom, Bandung",2.0,4.7,15 reviews,28964,Bandung,Indonesia,5792540,booking
OYO 794 Ln 9 Bandung Residence,"Sukajadi, Bandung",2.0,8.2,119 reviews,32395,Bandung,Indonesia,2734029,booking
OYO 2778 Alvin Residence,"Ciumbuleuit, Bandung",2.0,6.3,3 reviews,34348,Bandung,Indonesia,6026308,booking
OYO 352 Hotel Sabang,"Bandung Wetan, Bandung",2.0,8.7,150 reviews,27185,Bandung,Indonesia,4542432,booking
RedDoorz Premium near Bandung Station,"Ciroyom, Bandung",4.0,8.4,95 reviews,58319,Bandung,Indonesia,5600446,booking
Collection O 10 Sweet Karina Bandung,"Sukajadi, Bandung",2.0,7.9,62 reviews,60968,Bandung,Indonesia,385319,booking
OYO 342 De'Kayakini Hotel,Bandung,2.0,7.9,51 reviews,26671,Bandung,Indonesia,1496978,booking
Collection O 17 Hotel Btc Bandung,"Pasteur, Bandung",3.0,7.7,139 reviews,83621,Bandung,Indonesia,536960,booking
SPOT ON 1783 Ijen Traveller & Residence,Banyuwangi,2.0,8.0,22 reviews,48591,Banyuwangi,Indonesia,2026817,booking
OYO 2724 Wisma Wijaya,Banyuwangi,2.0,nan,nan,43689,Banyuwangi,Indonesia,6026092,booking
OYO Life 2641 Zulfina Blue Fire House,Banyuwangi,2.0,nan,nan,497039,Banyuwangi,Indonesia,6155941,booking
SPOT ON 2117 Anugerah Family Residence,Banyuwangi,2.0,nan,nan,46753,Banyuwangi,Indonesia,5798099,booking
RedDoorz @ Pelajar Pejuang 3,"Lengkong, Bandung",2.0,7.2,46 reviews,51986,Bandung,Indonesia,4131209,booking
RedDoorz near Gedung Sate 2,"Coblong, Bandung",2.0,7.3,47 reviews,52989,Bandung,Indonesia,2342979,booking
OYO 1107 Rossan Villa,"Setiabudi, Bandung",2.0,7.5,4 reviews,27621,Bandung,Indonesia,1316985,booking
RedDoorz Plus near Parahyangan University,"Ciumbuleuit, Bandung",2.0,7.4,50 reviews,57784,Bandung,Indonesia,1692477,booking
RedDoorz Plus near Asia Afrika 3,"Lengkong, Bandung",3.0,7.3,55 reviews,59534,Bandung,Indonesia,2579440,booking
RedDoorz Plus @ Wastu Kencana,"Bandung Wetan, Bandung",2.0,7.2,66 reviews,56997,Bandung,Indonesia,1691202,booking
RedDoorz @ Cipaku,"Setiabudi, Bandung",2.0,7.6,56 reviews,39008,Bandung,Indonesia,1815618,booking
RedDoorz Plus near Sukajadi 2,"Sukajadi, Bandung",2.0,7.8,56 reviews,52989,Bandung,Indonesia,2257485,booking
RedDoorz near Margahayu Raya,"Buahbatu, Bandung",2.0,7.5,29 reviews,43007,Bandung,Indonesia,4880627,booking
OYO 1736 Pondok Kurnia,"Lengkong, Bandung",2.0,7.4,11 reviews,34262,Bandung,Indonesia,5658231,booking
RedDoorz @ Surapati,Bandung,2.0,7.2,30 reviews,66853,Bandung,Indonesia,4142684,booking
SPOT ON 1747 Griya Karisma,Banyuwangi,2.0,nan,nan,48907,Banyuwangi,Indonesia,5658364,booking
RedDoorz Premium @ Lembang 3,Bandung,4.0,7.8,28 reviews,59087,Bandung,Indonesia,5839120,booking
OYO 1945 Hotel Bali Indah,"Regol, Bandung",2.0,6.3,21 reviews,79142,Bandung,Indonesia,384541,booking
RedDoorz @ Dago Asri 3,"Dago, Bandung",2.0,7.6,51 reviews,35351,Bandung,Indonesia,4263133,booking
RedDoorz Plus @ Sukamulya Pasteur 2,"Sukajadi, Bandung",2.0,6.9,32 reviews,52696,Bandung,Indonesia,1968822,booking
OYO 2183 Cibeureum Residence,"Bandung Kulon, Bandung",2.0,7.0,4 reviews,35619,Bandung,Indonesia,5890720,booking
OYO Life 2050 D'cinnamons Residence,"Sukajadi, Bandung",2.0,6.2,3 reviews,552049,Bandung,Indonesia,5908393,booking
OYO 249 Hotel Astria Graha,"Lengkong, Bandung",2.0,8.0,157 reviews,39310,Bandung,Indonesia,4602414,booking
OYO 1873 Kyai Luhur Residence,"Coblong, Bandung",2.0,6.8,6 reviews,44023,Bandung,Indonesia,1176272,booking
RedDoorz @ Cikutra 3,"Sukaluyu, Bandung",2.0,9.2,31 reviews,60846,Bandung,Indonesia,4758380,booking
OYO 260 Home 33,"Sukajadi, Bandung",2.0,8.0,55 reviews,44105,Bandung,Indonesia,4009929,booking
OYO 2085 Chrysanta Hotel,"Pasirkaliki, Bandung",2.0,5.9,5 reviews,31886,Bandung,Indonesia,5792761,booking
OYO 535 Cileunyi Residence,Bandung,2.0,8.8,11 reviews,65724,Bandung,Indonesia,4758260,booking
OYO 2562 Pondok Tajlibu Syifa,"Sukajadi, Bandung",2.0,7.0,24 reviews,103063,Bandung,Indonesia,3189551,booking
RedDoorz @ Paskal Hyper Square,"Ciroyom, Bandung",2.0,6.8,67 reviews,59882,Bandung,Indonesia,4212392,booking
RedDoorz Plus near Kampung Gajah 3,"Setiabudi, Bandung",3.0,7.4,7 reviews,55952,Bandung,Indonesia,4823112,booking
OYO 340 Cleo Residence,"Sukajadi, Bandung",2.0,8.0,70 reviews,32267,Bandung,Indonesia,559076,booking
OYO 1285 Wisma Marliando,Bandung,2.0,nan,nan,33555,Bandung,Indonesia,5792758,booking
OYO 2939 Residence Rosa,"Regol, Bandung",2.0,nan,nan,46921,Bandung,Indonesia,6166321,booking
RedDoorz near Telkom Corporate University,"Setiabudi, Bandung",1.0,6.5,42 reviews,36398,Bandung,Indonesia,2641334,booking
OYO 2977 Tawakal Sleep,"Sukajadi, Bandung",2.0,nan,nan,37232,Bandung,Indonesia,6174410,booking
OYO 1405 Easton Park Residence,Bandung,2.0,7.9,23 reviews,42281,Bandung,Indonesia,5550247,booking
OYO 818 Micasa Residence,"Sukajadi, Bandung",2.0,5.2,58 reviews,28277,Bandung,Indonesia,4516869,booking
OYO 2554 Hotel Arimbi Lama Dewi Sartika,"Regol, Bandung",2.0,5.6,3 reviews,39207,Bandung,Indonesia,1686397,booking
OYO 701 Ardellia Hotel,"Lengkong, Bandung",2.0,8.5,71 reviews,96617,Bandung,Indonesia,4792561,booking
SPOT ON 2040 House Of Peace Syariah,"Sukajadi, Bandung",2.0,8.0,8 reviews,25533,Bandung,Indonesia,5792543,booking
OYO 167 Dago's Hill Hotel,"Coblong, Bandung",2.0,7.8,240 reviews,30018,Bandung,Indonesia,440718,booking
"Spot ON 2726 Kopo 355 ""Syariah""","Babakan Ciparay, Bandung",2.0,6.8,4 reviews,32201,Bandung,Indonesia,6025887,booking
OYO 569 Cigadung Residence,"Cigadung, Bandung",2.0,7.9,118 reviews,31707,Bandung,Indonesia,2621565,booking
OYO 2405 The Karins Residence,Bandung,2.0,7.2,11 reviews,34206,Bandung,Indonesia,5928286,booking
Capital O 2218 Sudirman Suites Apartement,Bandung,2.0,6.2,5 reviews,41710,Bandung,Indonesia,5903308,booking
OYO 237 Arwiga Hotel,"Sukajadi, Bandung",2.0,8.3,56 reviews,65844,Bandung,Indonesia,4387592,booking
OYO 1488 Hotel Cemara Asri,Bandung,2.0,7.9,8 reviews,61421,Bandung,Indonesia,5550398,booking
RedDoorz Plus @ Cipaganti Street 3,"Bandung Wetan, Bandung",2.0,7.3,21 reviews,79222,Bandung,Indonesia,431254,booking
OYO 2329 Hotel Nyland 3 Cijagra,"Lengkong, Bandung",2.0,7.1,3 reviews,39718,Bandung,Indonesia,5909082,booking
OYO 1699 Verona Residence,"Gegerkalong, Bandung",2.0,7.5,20 reviews,27752,Bandung,Indonesia,1987128,booking
OYO 1758 Wisma Pelita Mas,Makassar,2.0,7.3,5 reviews,26912,Makassar,Indonesia,5658375,booking
SPOT ON 1746 Putri Kuning Residence,Banyuwangi,2.0,nan,nan,161620,Banyuwangi,Indonesia,5658354,booking
SPOT ON 2288 Kost Mittasukha Family,Banyuwangi,2.0,nan,nan,179969,Banyuwangi,Indonesia,5891976,booking
Biba Beach Village,Gili Air,2.0,8.3,136 reviews,106930,Gili Trawangan,Indonesia,1715127,booking
Alibaba Bungalows,Gili Air,2.0,8.2,125 reviews,83406,Gili Trawangan,Indonesia,568954,booking
OYO 1358 Rafi Residence,Lombok,2.0,nan,nan,55334,Gili Trawangan,Indonesia,5529405,booking
Nelly homestay,Gili Air,2.0,8.5,123 reviews,90027,Gili Trawangan,Indonesia,1319288,booking
OYO 1363 Gili Indah Resort,Gili Air,2.0,6.5,5 reviews,85193,Gili Trawangan,Indonesia,738792,booking
OYO 1135 Dwi Inn,Gili Air,2.0,7.3,64 reviews,137854,Gili Trawangan,Indonesia,1759611,booking
OYO 1425 Beach Wind Bungalows,Gili Trawangan,2.0,7.0,45 reviews,54985,Gili Trawangan,Indonesia,1405236,booking
OYO 2861 Hotel Gili Air & Restaurant,Gili Air,2.0,6.2,28 reviews,136309,Gili Trawangan,Indonesia,4308890,booking
OYO 2864 Mangsit Garden Residence,Mangsit,2.0,nan,nan,30124,Gili Trawangan,Indonesia,6090250,booking
OYO 1323 Murni Residence,Senggigi,nan,7.9,29 reviews,38290,Gili Trawangan,Indonesia,2744102,booking
OYO 2408 Bc Inn,Senggigi,2.0,8.5,75 reviews,35510,Gili Trawangan,Indonesia,1759992,booking
OYO 3088 Green Valley House,Senggigi,2.0,nan,nan,28885,Gili Trawangan,Indonesia,6187208,booking
OYO 1929 Senggigi Hill View Residence,Senggigi,2.0,8.7,49 reviews,27172,Gili Trawangan,Indonesia,2649847,booking
SPOT ON 2185 Hotel Elen,Senggigi,2.0,7.6,7 reviews,29936,Gili Trawangan,Indonesia,3425832,booking
Capital O 2796 Medana Bay Marina,Tanjung,3.0,7.7,47 reviews,144828,Gili Trawangan,Indonesia,376943,booking
OYO 2510 Selasar Senggigi Residence,"Senggigi Beach, Senggigi",2.0,8.3,226 reviews,51116,Gili Trawangan,Indonesia,2098459,booking
OYO 1116 Bale Gili Bungalow,Gili Trawangan,2.0,7.5,27 reviews,99195,Gili Trawangan,Indonesia,4819931,booking
OYO 706 My Home One Gili Trawangan,Gili Trawangan,2.0,8.8,260 reviews,233088,Gili Trawangan,Indonesia,2954482,booking
SPOT ON 2186 Pondok Mahkota,Makassar,2.0,nan,nan,51868,Makassar,Indonesia,5836234,booking
RedDoorz Plus near Pasar Butung Makassar,Makassar,2.0,8.0,14 reviews,57293,Makassar,Indonesia,4812217,booking
SPOT ON 2577 Pondok Garasi,Makassar,2.0,nan,nan,28169,Makassar,Indonesia,5999261,booking
OYO 2277 Lulu Homes,Makassar,2.0,nan,nan,97450,Makassar,Indonesia,5898140,booking
OYO 3127 Wisma Permata,Makassar,2.0,nan,nan,32513,Makassar,Indonesia,6187163,booking
OYO 2293 Lulu Residence,Makassar,2.0,nan,nan,33974,Makassar,Indonesia,5898146,booking
OYO 997 Ocean 2 Bungalows,Gili Trawangan,2.0,7.2,54 reviews,84648,Gili Trawangan,Indonesia,1767940,booking
OYO 1125 Sani Residence,Balikpapan,2.0,9.3,6 reviews,33492,Kalimantan,Indonesia,5414658,booking
SPOT ON 2330 Pondok Grand Mamoa,Makassar,2.0,nan,nan,185064,Makassar,Indonesia,5898190,booking
SPOT ON 3106 Daddy's House,Makassar,2.0,nan,nan,67462,Makassar,Indonesia,6187159,booking
OYO 3123 Orchid Residence,Makassar,2.0,nan,nan,58540,Makassar,Indonesia,6187160,booking
RedDoorz Hostel @ POD House Makassar,Makassar,nan,8.6,31 reviews,47831,Makassar,Indonesia,5651582,booking
OYO 2043 Angels Cottage,Gili Trawangan,2.0,7.9,18 reviews,109047,Gili Trawangan,Indonesia,1438032,booking
OYO 732 James Bungalow Gili Trawangan,Gili Trawangan,2.0,9.1,143 reviews,61177,Gili Trawangan,Indonesia,4427825,booking
OYO 1679 Hotel Century Makassar,Makassar,2.0,nan,nan,37511,Makassar,Indonesia,439371,booking
SPOT ON 2332 D'green Residence,Banyuwangi,2.0,nan,nan,199559,Banyuwangi,Indonesia,5898223,booking
OYO 1655 Grand Senggigi Hotel,Senggigi,2.0,7.2,49 reviews,37842,Gili Trawangan,Indonesia,1524717,booking
OYO 2284 Grand Villa Meninting,Montongbuwoh,2.0,6.4,19 reviews,32465,Gili Trawangan,Indonesia,5903331,booking
SPOT ON 2717 Hotel Angsa Lestari,Banyuwangi,2.0,nan,nan,27589,Banyuwangi,Indonesia,6036637,booking
OYO 3214 Puri Amalia,Banyuwangi,2.0,nan,nan,103191,Banyuwangi,Indonesia,6298493,booking
OYO 986 Authentic Osing Residence,Banyuwangi,2.0,8.7,25 reviews,41709,Banyuwangi,Indonesia,5135805,booking
OYO 3281 Griya Ketapang,Banyuwangi,2.0,nan,nan,101720,Banyuwangi,Indonesia,6298495,booking
SPOT ON 1931 Kampung Osing Inn,Banyuwangi,2.0,8.0,55 reviews,26180,Banyuwangi,Indonesia,724023,booking
SPOT ON 2668 Pakis Residence,Banyuwangi,2.0,nan,nan,32764,Banyuwangi,Indonesia,6005406,booking
SPOT ON 2465 Hotel Raung View,Banyuwangi,2.0,7.3,3 reviews,34182,Banyuwangi,Indonesia,5944919,booking
